"objectid","stop_uid","stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_agncy","wheelchair","intersec","stop_place","parent_sta","lat","lng"
"1396","MTS_30280","30280","30280","East H St & Corral Canyon Rd","32.64808179","-116.98822659","MTS","0E-8","F-W/B","","","32.64807702736535","-116.98821472477165"
"1397","MTS_30607","30607","30607","East H St & Del Rey Bl","32.63821572","-117.03563797","MTS","1.00000000","F-W/B","","","32.63821096056791","-117.03562609741637"
"1398","MTS_99053","99053","99053","East H St & Eastlake Dr","32.65524294","-116.98015114","MTS","1.00000000","F-E/B","hsteas","","32.65523817607048","-116.9801392760716"
"1399","MTS_99054","99054","99054","East H St & Eastlake Dr","32.65479828","-116.98097919","MTS","1.00000000","F-W/B","hsteas","","32.65479351599051","-116.98096732566728"
"1400","MTS_30118","30118","30118","East H St & Hidden Vista Dr","32.64020135","-117.04870130","MTS","1.00000000","F-E/B","ehhidd","","32.640196591095616","-117.04868942502412"
"1401","MTS_30189","30189","30189","East H St & Hidden Vista Dr","32.64062393","-117.04880583","MTS","1.00000000","N-W/B","ehhidd","","32.64061917153501","-117.04879395484623"
"1402","MTS_30554","30554","30554","East H St & Kernel Pl","32.63812191","-117.03741723","MTS","1.00000000","F-E/B","","","32.63811715106051","-117.0374053568328"
"1403","MTS_30278","30278","30278","East H St & Otay Lakes Rd","32.64415328","-117.00111970","MTS","1.00000000","M-Street-W/B","","","32.64414851871997","-117.00110783279756"
"1404","MTS_30511","30511","30511","East H St & Otay Lakes Rd","32.64502817","-116.99735880","MTS","1.00000000","F-E/B","","","32.645023408925454","-116.99734693330954"
"1405","MTS_30138","30138","30138","East H St & Paseo Del Rey","32.63583809","-117.02830498","MTS","1.00000000","F-E/B","hstpa1","","32.63583333049773","-117.02829310820793"
"1406","MTS_30207","30207","30207","East H St & Paseo Del Rey","32.63635228","-117.03000836","MTS","1.00000000","F-W/B","hstpas","","32.636347521205245","-117.02999648848838"
"1407","MTS_30144","30144","30144","East H St & Paseo Ranchero","32.63862566","-117.01015503","MTS","1.00000000","F-E/B","","","32.638620899366394","-117.01014316109732"
"1408","MTS_30275","30275","30275","East H St & Paseo Ranchero","32.63841093","-117.01154672","MTS","1.00000000","F-W/B","","","32.63840616969551","-117.01153485127577"
"1409","MTS_39021","39021","39021","East H St & Rutgers Av","32.64890017","-116.98695994","MTS","1.00000000","M-Street-E/B","","","32.6488954071237","-116.98694807513368"
"1410","MTS_30128","30128","30128","East H St & Terra Nova Dr","32.63853546","-117.04279045","MTS","1.00000000","F-E/B","","","32.638530701680075","-117.04277857623995"
"1411","MTS_30194","30194","30194","East H St & Terra Nova Dr","32.63894233","-117.04362894","MTS","1.00000000","F-W/B","","","32.638937571689894","-117.04361706559172"
"1412","MTS_30555","30555","30555","East H St & Tierra Del Rey","32.63577533","-117.01992069","MTS","1.00000000","F-E/B","","","32.63577057049281","-117.01990881957235"
"1413","MTS_30557","30557","30557","East H St & Tierra Del Rey","32.63604770","-117.02163490","MTS","1.00000000","F-W/B","","","32.63604294101547","-117.02162303000945"
"1414","MTS_39055","39055","39055","East Palomar St & La Media Rd","32.63222276","-116.98736956","MTS","1.00000000","F-E/B","epala1","","32.63221799947661","-116.98735769609857"
"1415","MTS_39046","39046","39046","East Palomar St & Santa Rosa Dr","32.63041726","-116.98040691","MTS","1.00000000","M-Street-S/B","","","32.63041249900008","-116.98039504766103"
"1416","MTS_39048","39048","39048","East Palomar St & Santa Rosa Dr","32.63123733","-116.98069628","MTS","1.00000000","F-N/B","","","32.63123256892283","-116.98068441746791"
"1417","MTS_90514","90514","90514","East Palomar Station","32.61489150","-117.03677185","MTS","0E-8","N-E/B","epa805","","32.614886744082874","-117.0367599784777"
"1418","MTS_90515","90515","90515","East Palomar Station","32.61514428","-117.03712905","MTS","0E-8","F-W/B","epa805","","32.61513952366331","-117.03711717841794"
"1419","MTS_90518","90518","90518","East Palomar Station","32.61511269","-117.03609282","MTS","0E-8","F-W/B","epa805","","32.61510793417032","-117.03608094820223"
"1420","MTS_39015","39015","39015","Eastlake Pkwy & Caminito Positano","32.63079526","-116.96516367","MTS","1.00000000","F-N/B","olyea1","","32.6307904986953","-116.96515181067653"
"1421","MTS_39027","39027","39027","Eastlake Pkwy & Caminito Positano","32.63013830","-116.96517783","MTS","1.00000000","F-S/B","","","32.63013353828849","-116.96516597044051"
"1422","MTS_99059","99059","99059","Eastlake Pkwy & Clubhouse Dr","32.64088549","-116.96600560","MTS","1.00000000","F-N/B","easclu","","32.640880727069565","-116.96599373946854"
"1423","MTS_39016","39016","39016","Eastlake Pkwy & Corte Vista","32.63339838","-116.96700048","MTS","1.00000000","F-N/B","","","32.63339361785638","-116.96698861922593"
"1424","MTS_39026","39026","39026","Eastlake Pkwy & Corte Vista","32.63271366","-116.96705988","MTS","1.00000000","F-S/B","","","32.63270889885657","-116.96704801875579"
"1425","MTS_30400","30400","30400","Eastlake Pkwy & Eastlake Hs","32.64251977","-116.96665881","MTS","1.00000000","M-Street-S/B","easclu","","32.642515007099455","-116.96664694915049"
"1426","MTS_30543","30543","30543","Eastlake Pkwy & Eastlake Village Center","32.64665911","-116.96521431","MTS","1.00000000","M-Street-S/B","easvil","","32.646654346967786","-116.9652024486597"
"1427","MTS_39023","39023","39023","Eastlake Pkwy & Fenton St","32.65049764","-116.96634677","MTS","1.00000000","F-S/B","","","32.65049287672065","-116.96633490837009"
"1428","MTS_99077","99077","99077","Eastlake Pkwy & Fenton St","32.65113271","-116.96631619","MTS","1.00000000","F-N/B","","","32.651127946339315","-116.96630432900147"
"1429","MTS_99078","99078","99078","Eastlake Pkwy & Greensgate Dr","32.64466919","-116.96616625","MTS","1.00000000","M-Street-S/B","","","32.64466442708691","-116.96615438809613"
"1430","MTS_99079","99079","99079","Eastlake Pkwy & Greensgate Dr","32.64454746","-116.96583066","MTS","1.00000000","N-N/B","","","32.644542696518094","-116.96581879895453"
"1431","MTS_99076","99076","99076","Eastlake Pkwy & Miller Dr","32.65231926","-116.96786903","MTS","1.00000000","F-S/B","","","32.65231449628926","-116.96785716773637"
"1432","MTS_99060","99060","99060","Eastlake Pkwy & Olympic Pkwy","32.62670260","-116.96472450","MTS","1.00000000","F-S/B","easoly","","32.626697838609076","-116.96471263942594"
"1433","MTS_39018","39018","39018","Eastlake Pkwy & Otay Lakes Rd","32.64873294","-116.96543255","MTS","1.00000000","F-N/B","easvi1","","32.648728176942846","-116.96542068849756"
"1434","MTS_39017","39017","39017","Eastlake Pkwy & Trinidad Cove","32.63668531","-116.96704019","MTS","1.00000000","F-N/B","","","32.636680548163866","-116.96702832903887"
"1435","MTS_39025","39025","39025","Eastlake Pkwy & Trinidad Cove","32.63629248","-116.96747876","MTS","1.00000000","N-S/B","","","32.63628771805137","-116.96746689914607"
"1436","MTS_99361","99361","99361","Ebers St & Pescadero Av","32.73682754","-117.25166983","MTS","1.00000000","N-N/B","","","32.73682278031456","-117.25165791242661"
"1437","MTS_10543","10543","10543","El Cajon Bl & 30th St","32.75521009","-117.12977586","MTS","1.00000000","F-E/B","elc30","","32.755205322185766","-117.12976396217486"
"1438","MTS_11296","11296","11296","El Cajon Bl & 30th St","32.75549333","-117.13052680","MTS","1.00000000","F-W/B","elc30","","32.75548856261354","-117.13051490275967"
"1439","MTS_10189","10189","10189","El Cajon Bl & 33rd St","32.75515457","-117.12249906","MTS","1.00000000","N-E/B","","","32.75514980163736","-117.12248716385974"
"1440","MTS_10942","10942","10942","El Cajon Bl & 33rd St","32.75542033","-117.12184140","MTS","1.00000000","N-W/B","","","32.75541556189963","-117.12182950385873"
"1441","MTS_10190","10190","10190","El Cajon Bl & 35th St","32.75515393","-117.11752246","MTS","0E-8","F-E/B","","","32.75514916118257","-117.11751056491183"
"1442","MTS_10196","10196","10196","El Cajon Bl & 35th St","32.75513002","-117.11818577","MTS","1.00000000","N-E/B","","","32.75512525149313","-117.11817387486828"
"1443","MTS_11329","11329","11329","El Cajon Bl & 35th St","32.75539432","-117.11773300","MTS","1.00000000","N-W/B","","","32.755389550726456","-117.11772110448014"
"1444","MTS_11334","11334","11334","El Cajon Bl & 35th St","32.75540376","-117.11834460","MTS","0E-8","F-W/B","","","32.75539899071775","-117.11833270522746"
"1445","MTS_10201","10201","10201","El Cajon Bl & 36th St","32.75511258","-117.11558249","MTS","1.00000000","F-E/B","","","32.755107811073714","-117.11557059484515"
"1446","MTS_11333","11333","11333","El Cajon Bl & 36th St","32.75538371","-117.11611306","MTS","1.00000000","F-W/B","","","32.75537894068411","-117.11610116486669"
"1447","MTS_10204","10204","10204","El Cajon Bl & 37th St","32.75509992","-117.11385942","MTS","1.00000000","N-E/B","","","32.755095150512155","-117.11384752546726"
"1448","MTS_10960","10960","10960","El Cajon Bl & 37th St","32.75536390","-117.11344892","MTS","1.00000000","N-W/B","","","32.75535913043204","-117.1134370257608"
"1449","MTS_11344","11344","11344","El Cajon Bl & 38th St","32.75534847","-117.11133128","MTS","1.00000000","N-W/B","","","32.75534370141363","-117.11131938548915"
"1450","MTS_10609","10609","10609","El Cajon Bl & 43rd St","32.75501257","-117.10151470","MTS","1.00000000","F-E/B","43ecaj","","32.75500780030815","-117.1015028077486"
"1451","MTS_10986","10986","10986","El Cajon Bl & 43rd St","32.75528888","-117.10170277","MTS","1.00000000","N-W/B","faielc","","32.75528411005381","-117.10169087830944"
"1452","MTS_10247","10247","10247","El Cajon Bl & 50th St","32.75669001","-117.08692943","MTS","1.00000000","N-E/B","","","32.7566852390326","-117.08691754023336"
"1453","MTS_10639","10639","10639","El Cajon Bl & 52nd St","32.75724196","-117.08294030","MTS","1.00000000","F-E/B","","","32.75723718930726","-117.0829284101944"
"1454","MTS_11013","11013","11013","El Cajon Bl & 52nd St","32.75740124","-117.08336792","MTS","1.00000000","N-W/B","","","32.75739646966294","-117.08335603020055"
"1455","MTS_10250","10250","10250","El Cajon Bl & 54th St","32.75787568","-117.07862662","MTS","0E-8","F-E/B","","","32.75787090897167","-117.07861473159491"
"1456","MTS_10257","10257","10257","El Cajon Bl & 54th St","32.75767610","-117.07969490","MTS","1.00000000","N-E/B","elc54","","32.75767132946277","-117.07968301173412"
"1457","MTS_11389","11389","11389","El Cajon Bl & 54th St","32.75786887","-117.08004802","MTS","1.00000000","F-W/B","elc54","","32.75786409938688","-117.0800361314575"
"1458","MTS_10655","10655","10655","El Cajon Bl & 56th St","32.75841879","-117.07468610","MTS","1.00000000","F-E/B","","","32.75841401907904","-117.07467421227696"
"1459","MTS_11399","11399","11399","El Cajon Bl & 56th St","32.75854263","-117.07507434","MTS","1.00000000","F-W/B","","","32.75853785876934","-117.07506245172361"
"1460","MTS_10659","10659","10659","El Cajon Bl & 58th St","32.75871553","-117.07264287","MTS","1.00000000","F-E/B","","","32.758710758383046","-117.07263098214764"
"1461","MTS_10665","10665","10665","El Cajon Bl & 59th St","32.75972655","-117.07022895","MTS","1.00000000","M-Street-E/B","elc59","","32.75972177801402","-117.07021706249876"
"1462","MTS_11033","11033","11033","El Cajon Bl & 59th St","32.75990727","-117.07033147","MTS","1.00000000","N-W/B","","","32.75990249798737","-117.07031958302932"
"1463","MTS_10679","10679","10679","El Cajon Bl & 63rd St","32.76373731","-117.06264457","MTS","1.00000000","F-E/B","","","32.76373253712845","-117.06263268302574"
"1464","MTS_11418","11418","11418","El Cajon Bl & 63rd St","32.76349878","-117.06380693","MTS","1.00000000","F-W/B","","","32.7634940076478","-117.06379504304928"
"1465","MTS_11053","11053","11053","El Cajon Bl & 67th St","32.76873316","-117.05270670","MTS","1.00000000","N-W/B","","","32.76872838629361","-117.05269481462761"
"1466","MTS_10691","10691","10691","El Cajon Bl & 68th St","32.76855582","-117.05081175","MTS","1.00000000","F-E/B","","","32.7685510464192","-117.05079986541831"
"1467","MTS_10697","10697","10697","El Cajon Bl & 70th St","32.76862142","-117.04662229","MTS","1.00000000","F-E/B","elc701","","32.76861664602381","-117.0466104062493"
"1468","MTS_11438","11438","11438","El Cajon Bl & 70th St","32.76884390","-117.04749615","MTS","1.00000000","F-W/B","elc70","","32.76883912625677","-117.04748426647662"
"1469","MTS_10303","10303","10303","El Cajon Bl & 73rd St","32.76872907","-117.04056588","MTS","1.00000000","N-E/B","elc73","","32.7687242961827","-117.0405539971041"
"1470","MTS_11445","11445","11445","El Cajon Bl & 73rd St","32.76894484","-117.04077927","MTS","1.00000000","F-W/B","elc73","","32.7689400660016","-117.04076738677814"
"1471","MTS_10129","10129","10129","El Cajon Bl & Alabama St","32.75513971","-117.14263625","MTS","1.00000000","N-E/B","","","32.75513494229531","-117.142624350713"
"1472","MTS_11270","11270","11270","El Cajon Bl & Alabama St","32.75544263","-117.14293531","MTS","1.00000000","F-W/B","","","32.75543786264438","-117.14292340987322"
"1473","MTS_11406","11406","11406","El Cajon Bl & Alice St","32.75915209","-117.07188579","MTS","1.00000000","F-W/B","","","32.75914731871278","-117.0718739025706"
"1474","MTS_11010","11010","11010","El Cajon Bl & Altadena Av","32.75707862","-117.08555396","MTS","1.00000000","N-W/B","","","32.75707384956294","-117.0855420704215"
"1475","MTS_10139","10139","10139","El Cajon Bl & Arizona St","32.75516420","-117.13771844","MTS","1.00000000","N-E/B","","","32.75515943248104","-117.13770654171446"
"1476","MTS_10682","10682","10682","El Cajon Bl & Art St","32.76504358","-117.06044456","MTS","1.00000000","F-E/B","","","32.76503880749306","-117.06043267417691"
"1477","MTS_11044","11044","11044","El Cajon Bl & Art St","32.76517643","-117.06072229","MTS","1.00000000","N-W/B","","","32.76517165741856","-117.06071040391956"
"1478","MTS_10620","10620","10620","El Cajon Bl & Chamoune Av","32.75535434","-117.09670339","MTS","1.00000000","N-E/B","","","32.75534957023219","-117.09669149773288"
"1479","MTS_11369","11369","11369","El Cajon Bl & Chamoune Av","32.75546769","-117.09728736","MTS","1.00000000","F-W/B","","","32.755462919961914","-117.09727546823557"
"1480","MTS_10673","10673","10673","El Cajon Bl & College Av","32.76150228","-117.06646887","MTS","1.00000000","F-E/B","elccol","","32.76149750828961","-117.06645698284623"
"1481","MTS_11412","11412","11412","El Cajon Bl & College Av","32.76121435","-117.06761447","MTS","1.00000000","F-W/B","elcco1","","32.761209577897134","-117.06760258288472"
"1482","MTS_11355","11355","11355","El Cajon Bl & Copeland Av","32.75529902","-117.10421068","MTS","1.00000000","F-W/B","","","32.75529425052655","-117.10419878699132"
"1483","MTS_13531","13531","13531","El Cajon Bl & Copeland Av","32.75503113","-117.10360309","MTS","1.00000000","F-E/B","","","32.75502636027467","-117.10359119699403"
"1484","MTS_10260","10260","10260","El Cajon Bl & Dayton St","32.75814842","-117.07689220","MTS","1.00000000","F-E/B","elc54","","32.758143649140024","-117.0768803118787"
"1485","MTS_11025","11025","11025","El Cajon Bl & Dayton St","32.75818964","-117.07771229","MTS","1.00000000","F-W/B","","","32.758184869126474","-117.07770040078596"
"1486","MTS_88979","88979","88979","El Cajon Bl & Euclid Av","32.75601060","-117.09185504","MTS","0E-8","F-E/B","elceuc","","32.75600582941824","-117.0918431491843"
"1487","MTS_88980","88980","88980","El Cajon Bl & Euclid Av","32.75619517","-117.09203473","MTS","0E-8","N-W/B","elceuc","","32.756190399952466","-117.09202283910753"
"1488","MTS_10612","10612","10612","El Cajon Bl & Fairmount Av","32.75500376","-117.10040220","MTS","1.00000000","F-E/B","","","32.75499899055985","-117.10039030810657"
"1489","MTS_11364","11364","11364","El Cajon Bl & Highland Av","32.75521584","-117.09953904","MTS","1.00000000","F-W/B","","","32.7552110700046","-117.09952714846636"
"1490","MTS_13484","13484","13484","El Cajon Bl & I-15 Transit Plaza","32.75537640","-117.10890180","MTS","1.00000000","M-Street-W/B","i15elc","","32.75537163125018","-117.10888990616517"
"1491","MTS_13485","13485","13485","El Cajon Bl & I-15 Transit Plaza","32.75502129","-117.10858608","MTS","1.00000000","M-Street-E/B","i15elc","","32.755016520838325","-117.10857418661149"
